Year,Original Order,Also Runs,Prize,Game ID,Title,Event Type,Game System,Rules Edition,Age Required,Experience Required,Duration,Start Date & Time,Cost $,Group,GM Names,Location,Maximum Players,Short Description,Long Description,Minimum Players,Materials Provided,End Date & Time,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Rules Complexity
2004,3516,,,RPG01500,LSS01 - Time to See the World,RPG - Role Playing Game,Sovereign Stone d20,3rd Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 14:00:00,3,Universe Construction Company,Jay Fisher,,18,,,,,,,,,,,,,,,,,,
2004,3517,,,RPG01501,LSS01 - Time to See the World,RPG - Role Playing Game,Sovereign Stone d20,3rd Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 14:00:00,3,Universe Construction Company,Jay Fisher,,18,,,,,,,,,,,,,,,,,,
2004,3518,,,RPG01502,The Miracle Season--Act I,RPG - Role Playing Game,Deliria,1st Edition,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 21:00:00,3,Ninth Wave Games Studio,Scott Havens,,6,,,,,,,,,,,,,,,,,,
2004,3519,,,RPG01503,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 12:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3520,,,RPG01504,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 14:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3521,,,RPG01505,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 16:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3522,,,RPG01506,Weird Wars: Tour of Darkness (Vietnam),RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-20 10:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3523,,,RPG01507,Weird Wars: Tour of Darkness (Vietnam),RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-20 12:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3524,,,RPG01508,Weird Wars: Tour of Darkness (Vietnam),RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-20 14:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3525,,,RPG01509,Weird Wars: Tour of Darkness (Vietnam),RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-20 16:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3526,,,RPG01510,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 10:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3527,,,RPG01511,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 12:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3528,,,RPG01512,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 14:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3529,,,RPG01513,Savage Worlds: Necessary Evil,RPG - Role Playing Game,Savage Worlds,Any Version,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 16:00:00,1.5,Great White Games,"Staff, GWG",,6,,,,,,,,,,,,,,,,,,
2004,3530,,,RPG01514,Deep Snot,RPG - Role Playing Game,Trinary / Promised Sands,1st Edition,Teen (13+),Young Players (rules are taught),1,2004-08-19 20:00:00,1.5,"BBRACK Productions, Inc.",,,8,,,,,,,,,,,,,,,,,,
2004,3531,,,RPG01515,Deep Snot,RPG - Role Playing Game,Trinary / Promised Sands,1st Edition,Teen (13+),Young Players (rules are taught),1,2004-08-20 20:00:00,1.5,"BBRACK Productions, Inc.",,,8,,,,,,,,,,,,,,,,,,
2004,3532,,,RPG01516,Deep Snot,RPG - Role Playing Game,Trinary / Promised Sands,1st Edition,Teen (13+),Young Players (rules are taught),1,2004-08-21 20:00:00,1.5,"BBRACK Productions, Inc.",,,8,,,,,,,,,,,,,,,,,,
2004,3533,,,RPG01517,Itty Bitty Ido Bees,RPG - Role Playing Game,Trinary / Promised Sands,1st Edition,Teen (13+),Young Players (rules are taught),3,2004-08-19 19:00:00,3,"BBRACK Productions, Inc.",Mike Rennaker,,8,,,,,,,,,,,,,,,,,,
2004,3534,,,RPG01518,Itty Bitty Ido Bees,RPG - Role Playing Game,Trinary / Promised Sands,1st Edition,Teen (13+),Young Players (rules are taught),3,2004-08-20 19:00:00,3,"BBRACK Productions, Inc.",Mike Rennaker,,8,,,,,,,,,,,,,,,,,,
2004,3535,,,RPG01519,Itty Bitty Ido Bees,RPG - Role Playing Game,Trinary / Promised Sands,1st Edition,Teen (13+),Young Players (rules are taught),3,2004-08-21 19:00:00,3,"BBRACK Productions, Inc.",Mike Rennaker,,8,,,,,,,,,,,,,,,,,,
2004,3536,,,RPG01520,National Security Decision Making (NSDM) Game,RPG - Role Playing Game,NSDM,4.1,Teen (13+),Newcomers (maturity preferred),8,2004-08-19 12:00:00,7.5,NSDM,Dan McDonagh,,124,,,,,,,,,,,,,,,,,,
2004,3537,,,RPG01521,National Security Decision Making (NSDM) Game,RPG - Role Playing Game,NSDM,4.1,Teen (13+),Newcomers (maturity preferred),8,2004-08-21 12:00:00,7.5,NSDM,Dan McDonagh,,124,,,,,,,,,,,,,,,,,,
2004,3538,,,RPG01522,National Security Decision Making (NSDM) Game,RPG - Role Playing Game,NSDM,4.1,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 12:00:00,7.5,NSDM,Dan McDonagh,,124,,,,,,,,,,,,,,,,,,
2004,3539,,,RPG01523,National Security Decision Making (NSDM) Game,RPG - Role Playing Game,NSDM,4.1,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 20:00:00,7.5,NSDM,Dan McDonagh,,124,,,,,,,,,,,,,,,,,,
2004,3540,,,RPG01524,Red Tower of the Great Dale,RPG - Role Playing Game,Advanced Dungeons & Dragons,Variant,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 08:00:00,3,Independent,Edward Geraci,,8,,,,,,,,,,,,,,,,,,
2004,3541,,,RPG01525,Star of the Ice Temple,RPG - Role Playing Game,Advanced Dungeons & Dragons,3rd Edition,Teen (13+),Some Experience Needed,6,2004-08-19 13:00:00,4.5,Independent,Edward Geraci,,8,,,,,,,,,,,,,,,,,,
2004,3542,,,RPG01526,Horror of the Vesve,RPG - Role Playing Game,Advanced Dungeons & Dragons,3rd Edition,Teen (13+),Some Experience Needed,6,2004-08-20 08:00:00,4.5,Independent,Edward Geraci,,8,,,,,,,,,,,,,,,,,,
2004,3543,,,RPG01527,Drow of Myth Drannor,RPG - Role Playing Game,Advanced Dungeons & Dragons,Variant,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 08:00:00,3,Independent,Edward Geraci,,8,,,,,,,,,,,,,,,,,,
2004,3544,,,RPG01528,Vanished Centaurs,RPG - Role Playing Game,Advanced Dungeons & Dragons,Variant,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 13:00:00,3,Independent,Edward Geraci,,8,,,,,,,,,,,,,,,,,,
2004,3545,,,RPG01529,Death From the Sea,RPG - Role Playing Game,Advanced Dungeons & Dragons,Variant,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 22:00:00,3,Independent,Edward Geraci,,8,,,,,,,,,,,,,,,,,,
2004,3546,,,RPG01530,To Bury a King,RPG - Role Playing Game,D20 - Testament setting,D20,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 20:00:00,3,Independent,Chris Heard,,6,,,,,,,,,,,,,,,,,,
2004,3547,,,RPG01531,To Bury a King,RPG - Role Playing Game,D20 - Testament setting,D20,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 12:00:00,3,Independent,Chris Heard,,6,,,,,,,,,,,,,,,,,,
2004,3548,,,RPG01532,Spookshow: The Mayan Compromise,RPG - Role Playing Game,Spookshow,First,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 16:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3549,,,RPG01533,Spookshow: The Mayan Compromise,RPG - Role Playing Game,Spookshow,First,Teen (13+),Newcomers (maturity preferred),4,2004-08-21 16:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3550,,,RPG01534,Spookshow: Training Ground,RPG - Role Playing Game,Spookshow,First,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 16:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3551,,,RPG01535,Spookshow: Training Ground,RPG - Role Playing Game,Spookshow,First,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 16:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3552,,,RPG01536,Iron Ref (Judge/Player),RPG - Role Playing Game,Any,Any Version,Teen (13+),Extensive Experience Needed,6,2004-08-19 14:00:00,4.5,labcats.org,"Lisa Padol, Joshua Kronengold",,16,,,,,,,,,,,,,,,,,,
2004,3553,,,RPG01537,Chosen: Transmission Point,RPG - Role Playing Game,Chosen,First,Teen (13+),Some Experience Needed,4,2004-08-19 10:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3554,,,RPG01538,Chosen: Transmission Point,RPG - Role Playing Game,Chosen,First,Teen (13+),Some Experience Needed,4,2004-08-21 10:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3555,,,RPG01539,Chosen: Fuzzy Bee Alert!,RPG - Role Playing Game,Chosen,First,Teen (13+),Some Experience Needed,4,2004-08-20 10:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3556,,,RPG01540,Chosen: Fuzzy Bee Alert!,RPG - Role Playing Game,Chosen,First,Teen (13+),Some Experience Needed,4,2004-08-22 10:00:00,3,Clockworks,Clockworks Staff,,8,,,,,,,,,,,,,,,,,,
2004,3557,,,RPG01541,JLA vs The Avengers: Total War,RPG - Role Playing Game,Champions,5th Edition,Teen (13+),Newcomers (maturity preferred),6,2004-08-20 19:00:00,4.5,Player vs Player Events,Jim Baize,,12,,,,,,,,,,,,,,,,,,
2004,3558,,,RPG01542,Introducing - Vampire: The Requiem,RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 08:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3559,,,RPG01543,Introducing - Vampire: The Requiem,RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 08:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3560,,,RPG01544,Introducing - Vampire: The Requiem,RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 08:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3561,,,RPG01546,Introducing - The NEW!! World of Darkness,RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 12:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3562,,,RPG01547,Introducing - The NEW!! World of Darkness,RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 12:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3563,,,RPG01548,Introducing - Aberrant d20,RPG - Role Playing Game,D20 - Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 18:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3564,,,RPG01549,Introducing - Aberrant d20,RPG - Role Playing Game,D20 - Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 18:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,"Steven R. Black, II",,6,,,,,,,,,,,,,,,,,,
2004,3565,,,RPG01550,The Wyrm's Challenge,RPG - Role Playing Game,Dungeons & Dragons,3.5 Edition,Mature (18+),Expert Understanding of the System,6,2004-08-20 13:00:00,4.5,Ivory Tower Games,Tom Ryan,,9,,,,,,,,,,,,,,,,,,
2004,3566,,,RPG01551,The Beginning of Eternity (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 08:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3567,,,RPG01552,The Beginning of Eternity (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 18:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3568,,,RPG01553,The Beginning of Eternity (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 08:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3569,,,RPG01554,The Beginning of Eternity (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 08:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3570,,,RPG01555,A New Dusk (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 12:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3571,,,RPG01556,A New Dusk (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 12:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3572,,,RPG01557,A New Dusk (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-20 18:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3573,,,RPG01558,A New Dusk (Vampire: The Requiem),RPG - Role Playing Game,Vampire: The Requiem,Current,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 12:00:00,3,White Wolf / Faces in the Crowd Wolf Pack,Shawn Higgins,,6,,,,,,,,,,,,,,,,,,
2004,3574,,,RPG01559,ARPL XPO001 David Arneson's Blackmoor-Escape from the Temple of the Frog,RPG - Role Playing Game,Dungeons & Dragons-Blackmoor,3.5 Edition,Everyone (6+),Newcomers (maturity preferred),4,2004-08-19 13:00:00,3,Adventure Role Playing League,"Rozansky, David",,12,,,,,,,,,,,,,,,,,,
2004,3575,,,RPG01560,ARPL XPO001 David Arneson's Blackmoor-Escape from the Temple of the Frog,RPG - Role Playing Game,Dungeons & Dragons-Blackmoor,3.5 Edition,Everyone (6+),Newcomers (maturity preferred),4,2004-08-20 13:00:00,3,Adventure Role Playing League,"Rozansky, David",,12,,,,,,,,,,,,,,,,,,
2004,3576,,,RPG01561,ARPL XPO001 David Arneson's Blackmoor-Escape from the Temple of the Frog,RPG - Role Playing Game,Dungeons & Dragons-Blackmoor,3.5 Edition,Everyone (6+),Newcomers (maturity preferred),4,2004-08-21 18:00:00,3,Adventure Role Playing League,"Rozansky, David",,12,,,,,,,,,,,,,,,,,,
2004,3577,,,RPG01562,Rocky Mountain Nightmare - Part 3,RPG - Role Playing Game,The Everlasting Role-Playing Game,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-21 19:00:00,3,Visionary Entertainment Studio Inc.,"Matt Vick, Chip Dobbs",,8,,,,,,,,,,,,,,,,,,
2004,3578,,,RPG01563,Rocky Mountain Nightmare - Part 4,RPG - Role Playing Game,The Everlasting Role-Playing Game,1st Edition,Teen (13+),Some Experience Needed,4,2004-08-22 11:00:00,3,Visionary Entertainment Studio Inc.,"Matt Vick, Chip Dobbs",,8,,,,,,,,,,,,,,,,,,
2004,3579,,,RPG01564,Feng Shui: Introduction to Action Movie Roleplaying,RPG - Role Playing Game,Feng Shui,Any Version,Teen (13+),N/A,4,2004-08-19 13:00:00,3,Atlas Games,Will Hindmarch,,5,,,,,,,,,,,,,,,,,,
2004,3580,,,RPG01565,Feng Shui: Introduction to Action Movie Roleplaying,RPG - Role Playing Game,Feng Shui,Any Version,Teen (13+),N/A,4,2004-08-20 14:00:00,3,Atlas Games,Will Hindmarch,,5,,,,,,,,,,,,,,,,,,
2004,3581,,,RPG01566,Feng Shui: Introduction to Action Movie Roleplaying,RPG - Role Playing Game,Feng Shui,Any Version,Teen (13+),N/A,4,2004-08-22 11:00:00,3,Atlas Games,Will Hindmarch,,5,,,,,,,,,,,,,,,,,,
2004,3582,,,RPG01567,Unknown Armies: Indy Cred,RPG - Role Playing Game,Unknown Armies,2nd Edition,Mature (18+),Newcomers (maturity preferred),4,2004-08-21 13:00:00,3,Atlas Games,Will Hindmarch,,5,,,,,,,,,,,,,,,,,,
2004,3583,,,RPG01568,Can't We All Just Get Away?,RPG - Role Playing Game,Arcana Unearthed,d20 System,Teen (13+),Newcomers (maturity preferred),4,2004-08-19 17:00:00,3,Independent,Kent King,,6,,,,,,,,,,,,,,,,,,
2004,3584,,,RPG01569,Can't We All Just Get Away?,RPG - Role Playing Game,Arcana Unearthed,d20 System,Teen (13+),Newcomers (maturity preferred),4,2004-08-22 08:00:00,3,Independent,Kent King,,6,,,,,,,,,,,,,,,,,,
2004,3585,,,RPG01570,The Breccia Conglomerate,RPG - Role Playing Game,Star Wars d20,Revised,Teen (13+),Some Experience Needed,4,2004-08-19 21:00:00,3,Independent,Kent King,,6,,,,,,,,,,,,,,,,,,
2004,3586,,,RPG01571,The Breccia Conglomerate,RPG - Role Playing Game,Star Wars d20,Revised,Teen (13+),Some Experience Needed,4,2004-08-21 08:00:00,3,Independent,Kent King,,6,,,,,,,,,,,,,,,,,,
2004,3587,,,RPG01572,Yu-Gi-Oh: Shadow Play,RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),4,2004-08-20 13:00:00,3,Dark Duality Productions Inc.,Becky Campbell,,6,,,,,,,,,,,,,,,,,,
2004,3588,,,RPG01573,Foes of Freedom,RPG - Role Playing Game,Mutants & Masterminds,Current,Teen (13+),Newcomers (maturity preferred),2,2004-08-19 15:00:00,1.5,Green Ronin Publishing LLC,Steve Kenson,,6,,,,,,,,,,,,,,,,,,
2004,3589,,,RPG01574,Foes of Freedom,RPG - Role Playing Game,Mutants & Masterminds,Current,Teen (13+),Newcomers (maturity preferred),2,2004-08-20 20:00:00,1.5,Green Ronin Publishing LLC,,,6,,,,,,,,,,,,,,,,,,
2004,3590,,,RPG01575,Foes of Freedom,RPG - Role Playing Game,Mutants & Masterminds,Current,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 14:00:00,1.5,Green Ronin Publishing LLC,,,6,,,,,,,,,,,,,,,,,,
2004,3591,,,RPG01576,Foes of Freedom,RPG - Role Playing Game,Mutants & Masterminds,Current,Teen (13+),Newcomers (maturity preferred),2,2004-08-22 10:00:00,1.5,Green Ronin Publishing LLC,,,6,,,,,,,,,,,,,,,,,,
2004,3592,,,RPG01577,The Black Company: Sneak Peak,RPG - Role Playing Game,D20,Current,Teen (13+),Newcomers (maturity preferred),2,2004-08-20 14:00:00,1.5,Green Ronin Publishing LLC,Robert Schwalb,,8,,,,,,,,,,,,,,,,,,
2004,3593,,,RPG01578,The Black Company: Sneak Peak,RPG - Role Playing Game,D20,Current,Teen (13+),Newcomers (maturity preferred),2,2004-08-21 10:00:00,1.5,Green Ronin Publishing LLC,Robert Schwalb,,8,,,,,,,,,,,,,,,,,,
2004,3594,,,RPG01579,"True Heroes, sponsored by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 09:00:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Heroes Staff,,5,,,,,,,,,,,,,,,,,,
2004,3595,,,RPG01580,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 09:12:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3596,,,RPG01581,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 09:24:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3597,,,RPG01582,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 09:36:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3598,,,RPG01583,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 09:48:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3599,,,RPG01584,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 10:00:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3600,,,RPG01585,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 10:12:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3601,,,RPG01586,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 10:24:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3602,,,RPG01587,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 10:36:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3603,,,RPG01588,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 10:48:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3604,,,RPG01589,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 11:00:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3605,,,RPG01590,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 11:12:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3606,,,RPG01591,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 11:24:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3607,,,RPG01592,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 11:36:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3608,,,RPG01593,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 11:48:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3609,,,RPG01594,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 12:00:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3610,,,RPG01595,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 12:12:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3611,,,RPG01596,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 12:24:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3612,,,RPG01597,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 12:36:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3613,,,RPG01598,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 12:48:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3614,,,RPG01599,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 13:12:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3615,,,RPG01600,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 13:24:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
2004,3616,,,RPG01601,"True Heroes, presented by Upper Deck Entertainement",RPG - Role Playing Game,Custom,Custom,Teen (13+),Young Players (rules are taught),2,2004-08-19 13:36:00,19.5,Upper Deck Entertainement and Gen Con LLC,True Dungeon Staff,,5,,,,,,,,,,,,,,,,,,
